date,year,month,district,mandal,fps_id,commodity,beneficiary_count,demand_kg,stock_allocated_kg,stock_utilized_kg,stock_remaining_kg,price_per_kg_rs,warehouse
2023-08-01,2023,8,Guntur,Rajupalem,FPS-GUN-RAJ-02,Rice,1118,5516,5142,3996.0,1146.0,1,WH-GUN
2023-08-01,2023,8,Guntur,Rajupalem,FPS-GUN-RAJ-02,Wheat,1118,1786,1782,1431.0,351.0,2,WH-GUN
2023-08-01,2023,8,Guntur,Rajupalem,FPS-GUN-RAJ-02,Sugar,1118,228,211,154.0,57.0,13,WH-GUN
2023-09-01,2023,9,Guntur,Rajupalem,FPS-GUN-RAJ-02,Rice,1090,5453,5086,4894.0,192.0,1,WH-GUN
2023-09-01,2023,9,Guntur,Rajupalem,FPS-GUN-RAJ-02,Wheat,1090,1772,1636,1418.0,218.0,2,WH-GUN
2023-09-01,2023,9,Guntur,Rajupalem,FPS-GUN-RAJ-02,Sugar,1090,178,176,136.0,40.0,13,WH-GUN
2023-10-01,2023,10,Guntur,Rajupalem,FPS-GUN-RAJ-02,Rice,1115,5662,6022,4522.0,1500.0,1,WH-GUN
2023-10-01,2023,10,Guntur,Rajupalem,FPS-GUN-RAJ-02,Wheat,1115,1911,1850,1591.0,259.0,2,WH-GUN
2023-10-01,2023,10,Guntur,Rajupalem,FPS-GUN-RAJ-02,Sugar,1115,177,181,134.0,47.0,13,WH-GUN
2023-11-01,2023,11,Guntur,Rajupalem,FPS-GUN-RAJ-02,Rice,1123,20703,5856,5500.0,356.0,1,WH-GUN
2023-11-01,2023,11,Guntur,Rajupalem,FPS-GUN-RAJ-02,Wheat,1123,1949,1932,1607.0,325.0,2,WH-GUN
2023-11-01,2023,11,Guntur,Rajupalem,FPS-GUN-RAJ-02,Sugar,1123,199,194,153.0,41.0,13,WH-GUN
2023-12-01,2023,12,Guntur,Rajupalem,FPS-GUN-RAJ-02,Rice,1104,6097,6292,6438.0,0.0,1,WH-GUN
2023-12-01,2023,12,Guntur,Rajupalem,FPS-GUN-RAJ-02,Wheat,1104,2018,1887,1557.0,330.0,2,WH-GUN
2023-12-01,2023,12,Guntur,Rajupalem,FPS-GUN-RAJ-02,Sugar,1104,263,260,222.0,38.0,13,WH-GUN
2021-01-01,2021,1,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1125,6075,5835,5404.0,431.0,1,WH-GUN
2021-01-01,2021,1,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1125,2011,1972,1876.0,96.0,2,WH-GUN
2021-01-01,2021,1,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1125,231,227,185.0,42.0,13,WH-GUN
2021-02-01,2021,2,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1103,5812,5377,5138.0,239.0,1,WH-GUN
2021-02-01,2021,2,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1103,1906,1968,,,2,WH-GUN
2021-02-01,2021,2,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1103,240,257,195.0,62.0,13,WH-GUN
2021-03-01,2021,3,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1089,5420,5028,4355.0,673.0,1,WH-GUN
2021-03-01,2021,3,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1089,1767,1661,1388.0,273.0,2,WH-GUN
2021-03-01,2021,3,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1089,225,213,136.0,77.0,13,WH-GUN
2021-04-01,2021,4,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1123,5414,5614,,,1,WH-GUN
2021-04-01,2021,4,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1123,1825,1865,1467.0,398.0,2,WH-GUN
2021-04-01,2021,4,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1123,230,232,155.0,77.0,13,WH-GUN
2021-05-01,2021,5,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1119,5236,5668,4395.0,1273.0,1,WH-GUN
2021-05-01,2021,5,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1119,1707,1790,1404.0,386.0,2,WH-GUN
2021-05-01,2021,5,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1119,156,147,92.0,55.0,13,WH-GUN
2021-06-01,2021,6,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1102,5221,5127,4400.0,727.0,1,WH-GUN
2021-06-01,2021,6,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1102,1710,1596,,,2,WH-GUN
2021-06-01,2021,6,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1102,188,174,136.0,38.0,13,WH-GUN
2021-07-01,2021,7,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1116,5438,5103,3994.0,1109.0,1,WH-GUN
2021-07-01,2021,7,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1116,1799,1954,1844.0,110.0,2,WH-GUN
2021-07-01,2021,7,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1116,240,228,172.0,56.0,13,WH-GUN
2021-08-01,2021,8,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1087,5380,5031,3994.0,1037.0,1,WH-GUN
2021-08-01,2021,8,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1087,1745,1809,1469.0,340.0,2,WH-GUN
2021-08-01,2021,8,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1087,155,142,104.0,38.0,13,WH-GUN
2021-09-01,2021,9,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1125,5613,5528,5176.0,352.0,1,WH-GUN
2021-09-01,2021,9,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1125,1844,1950,1492.0,458.0,2,WH-GUN
2021-09-01,2021,9,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1125,246,258,204.0,54.0,13,WH-GUN
2021-10-01,2021,10,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1099,5583,6006,5421.0,585.0,1,WH-GUN
2021-10-01,2021,10,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1099,5227,1725,1473.0,252.0,2,WH-GUN
2021-10-01,2021,10,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1099,237,244,184.0,60.0,13,WH-GUN
2021-11-01,2021,11,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1115,5871,6250,5174.0,1076.0,1,WH-GUN
2021-11-01,2021,11,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1115,1923,1882,1765.0,117.0,2,WH-GUN
2021-11-01,2021,11,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1115,201,211,166.0,45.0,13,WH-GUN
2021-12-01,2021,12,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1114,6124,6432,6051.0,381.0,1,WH-GUN
2021-12-01,2021,12,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1114,2000,1870,1650.0,220.0,2,WH-GUN
2021-12-01,2021,12,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1114,242,249,208.0,41.0,13,WH-GUN
2022-01-01,2022,1,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1141,6137,6594,6752.0,0.0,1,WH-GUN
2022-01-01,2022,1,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1141,2071,1983,1720.0,263.0,2,WH-GUN
2022-01-01,2022,1,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1141,248,258,,,13,WH-GUN
2022-02-01,2022,2,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1121,5928,5643,4675.0,968.0,1,WH-GUN
2022-02-01,2022,2,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1121,1956,1979,1545.0,434.0,2,WH-GUN
2022-02-01,2022,2,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1121,182,184,132.0,52.0,13,WH-GUN
2022-03-01,2022,3,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1120,5592,6033,4893.0,1140.0,1,WH-GUN
2022-03-01,2022,3,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1120,1808,1797,1460.0,337.0,2,WH-GUN
2022-03-01,2022,3,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1120,203,206,174.0,32.0,13,WH-GUN
2022-04-01,2022,4,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1099,5237,4930,3903.0,1027.0,1,WH-GUN
2022-04-01,2022,4,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1099,1719,1842,1440.0,402.0,2,WH-GUN
2022-04-01,2022,4,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1099,170,162,135.0,27.0,13,WH-GUN
2022-05-01,2022,5,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1099,5142,4730,3702.0,1028.0,1,WH-GUN
2022-05-01,2022,5,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1099,1725,1594,1036.0,558.0,2,WH-GUN
2022-05-01,2022,5,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1099,152,167,119.0,48.0,13,WH-GUN
2022-06-01,2022,6,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1133,5346,5428,4381.0,1047.0,1,WH-GUN
2022-06-01,2022,6,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1133,1764,1763,1274.0,489.0,2,WH-GUN
2022-06-01,2022,6,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1133,239,243,177.0,66.0,13,WH-GUN
2022-07-01,2022,7,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1114,5437,5835,5484.0,351.0,1,WH-GUN
2022-07-01,2022,7,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1114,1778,1753,1362.0,391.0,2,WH-GUN
2022-07-01,2022,7,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1114,228,220,159.0,61.0,13,WH-GUN
2022-08-01,2022,8,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1138,5627,5688,5041.0,647.0,1,WH-GUN
2022-08-01,2022,8,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1138,1859,1708,1383.0,325.0,2,WH-GUN
2022-08-01,2022,8,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1138,249,252,197.0,55.0,13,WH-GUN
2022-09-01,2022,9,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1114,5577,5685,5190.0,495.0,1,WH-GUN
2022-09-01,2022,9,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1114,1872,1831,1634.0,197.0,2,WH-GUN
2022-09-01,2022,9,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1114,248,256,184.0,72.0,13,WH-GUN
2022-10-01,2022,10,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1097,17995,5579,4402.0,1177.0,1,WH-GUN
2022-10-01,2022,10,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1097,1872,2013,1550.0,463.0,2,WH-GUN
2022-10-01,2022,10,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1097,166,175,130.0,45.0,13,WH-GUN
2022-11-01,2022,11,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1109,5858,6274,5358.0,916.0,1,WH-GUN
2022-11-01,2022,11,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1109,1985,1935,1687.0,248.0,2,WH-GUN
2022-11-01,2022,11,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1109,216,236,184.0,52.0,13,WH-GUN
2022-12-01,2022,12,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1118,6193,5720,5437.0,283.0,1,WH-GUN
2022-12-01,2022,12,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1118,2022,1942,1790.0,152.0,2,WH-GUN
2022-12-01,2022,12,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1118,265,275,206.0,69.0,13,WH-GUN
2023-01-01,2023,1,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1137,6109,5547,4838.0,709.0,1,WH-GUN
2023-01-01,2023,1,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1137,2019,1873,1509.0,364.0,2,WH-GUN
2023-01-01,2023,1,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1137,197,193,164.0,29.0,13,WH-GUN
2023-02-01,2023,2,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1118,5851,6285,6014.0,271.0,1,WH-GUN
2023-02-01,2023,2,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1118,1903,1726,1523.0,203.0,2,WH-GUN
2023-02-01,2023,2,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1118,214,222,178.0,44.0,13,WH-GUN
2023-03-01,2023,3,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1157,5779,6169,5602.0,567.0,1,WH-GUN
2023-03-01,2023,3,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1157,1873,1744,1596.0,148.0,2,WH-GUN
2023-03-01,2023,3,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1157,246,243,179.0,64.0,13,WH-GUN
2023-04-01,2023,4,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1139,5452,5218,4309.0,909.0,1,WH-GUN
2023-04-01,2023,4,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1139,1791,1865,1584.0,281.0,2,WH-GUN
2023-04-01,2023,4,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1139,211,195,124.0,71.0,13,WH-GUN
2023-05-01,2023,5,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1151,5346,5850,4872.0,978.0,1,WH-GUN
2023-05-01,2023,5,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1151,1774,1733,1294.0,439.0,2,WH-GUN
2023-05-01,2023,5,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1151,162,171,109.0,62.0,13,WH-GUN
2023-06-01,2023,6,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1118,5345,4978,4026.0,952.0,1,WH-GUN
2023-06-01,2023,6,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1118,1767,1772,1433.0,339.0,2,WH-GUN
2023-06-01,2023,6,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1118,154,143,99.0,44.0,13,WH-GUN
2023-07-01,2023,7,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1124,5480,5520,4831.0,689.0,1,WH-GUN
2023-07-01,2023,7,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1124,1828,1871,1464.0,407.0,2,WH-GUN
2023-07-01,2023,7,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1124,169,159,110.0,49.0,13,WH-GUN
2023-08-01,2023,8,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1129,5624,5669,4877.0,792.0,1,WH-GUN
2023-08-01,2023,8,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1129,1838,1901,1560.0,341.0,2,WH-GUN
2023-08-01,2023,8,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1129,230,250,194.0,56.0,13,WH-GUN
2023-09-01,2023,9,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1146,5742,5751,5129.0,622.0,1,WH-GUN
2023-09-01,2023,9,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1146,1894,1885,1428.0,457.0,2,WH-GUN
2023-09-01,2023,9,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1146,232,238,195.0,43.0,13,WH-GUN
2023-10-01,2023,10,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1140,5775,5746,5069.0,677.0,1,WH-GUN
2023-10-01,2023,10,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1140,1920,2028,1685.0,343.0,2,WH-GUN
2023-10-01,2023,10,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1140,186,180,138.0,42.0,13,WH-GUN
2023-11-01,2023,11,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1152,6148,6055,5389.0,666.0,1,WH-GUN
2023-11-01,2023,11,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1152,2060,2043,1644.0,399.0,2,WH-GUN
2023-11-01,2023,11,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1152,210,215,183.0,32.0,13,WH-GUN
2023-12-01,2023,12,Guntur,Rajupalem,FPS-GUN-RAJ-03,Rice,1119,6179,6742,7079.0,0.0,1,WH-GUN
2023-12-01,2023,12,Guntur,Rajupalem,FPS-GUN-RAJ-03,Wheat,1119,2014,2025,1872.0,153.0,2,WH-GUN
2023-12-01,2023,12,Guntur,Rajupalem,FPS-GUN-RAJ-03,Sugar,1119,196,190,149.0,41.0,13,WH-GUN
2021-01-01,2021,1,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1032,5556,5141,4727.0,414.0,1,WH-GUN
2021-01-01,2021,1,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1032,1812,1914,1589.0,325.0,2,WH-GUN
2021-01-01,2021,1,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1032,166,176,132.0,44.0,13,WH-GUN
2021-02-01,2021,2,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1023,5345,5229,4776.0,453.0,1,WH-GUN
2021-02-01,2021,2,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1023,1747,1618,1403.0,215.0,2,WH-GUN
2021-02-01,2021,2,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1023,181,171,117.0,54.0,13,WH-GUN
2021-03-01,2021,3,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1031,5159,5537,4785.0,752.0,1,WH-GUN
2021-03-01,2021,3,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1031,1700,1799,1458.0,341.0,2,WH-GUN
2021-03-01,2021,3,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1031,225,223,165.0,58.0,13,WH-GUN
2021-04-01,2021,4,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1035,4979,5314,4750.0,564.0,1,WH-GUN
2021-04-01,2021,4,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1035,1616,1775,1247.0,528.0,2,WH-GUN
2021-04-01,2021,4,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1035,209,204,155.0,49.0,13,WH-GUN
2021-05-01,2021,5,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1043,4893,4948,3608.0,1340.0,1,WH-GUN
2021-05-01,2021,5,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1043,1580,1721,1250.0,471.0,2,WH-GUN
2021-05-01,2021,5,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1043,151,141,93.0,48.0,13,WH-GUN
2021-06-01,2021,6,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1059,5013,4652,3797.0,855.0,1,WH-GUN
2021-06-01,2021,6,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1059,1656,1809,1351.0,458.0,2,WH-GUN
2021-06-01,2021,6,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1059,162,153,96.0,57.0,13,WH-GUN
2021-07-01,2021,7,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1041,5094,4801,,,1,WH-GUN
2021-07-01,2021,7,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1041,1675,1577,1294.0,283.0,2,WH-GUN
2021-07-01,2021,7,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1041,232,227,158.0,69.0,13,WH-GUN
2021-08-01,2021,8,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1025,5049,4958,4075.0,883.0,1,WH-GUN
2021-08-01,2021,8,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1025,1681,1843,1428.0,415.0,2,WH-GUN
2021-08-01,2021,8,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1025,199,188,141.0,47.0,13,WH-GUN
2021-09-01,2021,9,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1058,5258,4943,4662.0,281.0,1,WH-GUN
2021-09-01,2021,9,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1058,1726,1866,1548.0,318.0,2,WH-GUN
2021-09-01,2021,9,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1058,176,167,123.0,44.0,13,WH-GUN
2021-10-01,2021,10,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1038,5289,5655,5899.0,0.0,1,WH-GUN
2021-10-01,2021,10,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1038,1713,1809,1517.0,292.0,2,WH-GUN
2021-10-01,2021,10,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1038,164,175,143.0,32.0,13,WH-GUN
2021-11-01,2021,11,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1053,5618,5751,5013.0,738.0,1,WH-GUN
2021-11-01,2021,11,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1053,1811,1893,1748.0,145.0,2,WH-GUN
2021-11-01,2021,11,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1053,230,241,189.0,52.0,13,WH-GUN
2021-12-01,2021,12,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1042,5716,5416,5418.0,0.0,1,WH-GUN
2021-12-01,2021,12,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1042,1896,2004,1789.0,215.0,2,WH-GUN
2021-12-01,2021,12,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1042,218,225,191.0,34.0,13,WH-GUN
2022-01-01,2022,1,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1045,5674,5925,5109.0,816.0,1,WH-GUN
2022-01-01,2022,1,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1045,1857,1847,1626.0,221.0,2,WH-GUN
2022-01-01,2022,1,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1045,194,208,170.0,38.0,13,WH-GUN
2022-02-01,2022,2,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1057,5543,5968,5037.0,931.0,1,WH-GUN
2022-02-01,2022,2,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1057,1809,1866,1698.0,168.0,2,WH-GUN
2022-02-01,2022,2,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1057,189,197,140.0,57.0,13,WH-GUN
2022-03-01,2022,3,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1051,5219,5600,,,1,WH-GUN
2022-03-01,2022,3,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1051,1731,1817,1441.0,376.0,2,WH-GUN
2022-03-01,2022,3,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1051,234,220,159.0,61.0,13,WH-GUN
2022-04-01,2022,4,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1065,5094,4612,3495.0,1117.0,1,WH-GUN
2022-04-01,2022,4,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1065,1655,1665,1117.0,548.0,2,WH-GUN
2022-04-01,2022,4,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1065,201,189,138.0,51.0,13,WH-GUN
2022-05-01,2022,5,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1032,4789,4445,3780.0,665.0,1,WH-GUN
2022-05-01,2022,5,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1032,1604,1497,1102.0,395.0,2,WH-GUN
2022-05-01,2022,5,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1032,214,195,122.0,73.0,13,WH-GUN
2022-06-01,2022,6,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1031,4868,4946,3902.0,1044.0,1,WH-GUN
2022-06-01,2022,6,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1031,1612,1619,1258.0,361.0,2,WH-GUN
2022-06-01,2022,6,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1031,215,213,161.0,52.0,13,WH-GUN
2022-07-01,2022,7,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1065,5201,4937,4161.0,776.0,1,WH-GUN
2022-07-01,2022,7,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1065,1767,1617,1236.0,381.0,2,WH-GUN
2022-07-01,2022,7,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1065,208,215,167.0,48.0,13,WH-GUN
2022-08-01,2022,8,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1074,5327,5384,4986.0,398.0,1,WH-GUN
2022-08-01,2022,8,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1074,1727,1793,1461.0,332.0,2,WH-GUN
2022-08-01,2022,8,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1074,207,204,140.0,64.0,13,WH-GUN
2022-09-01,2022,9,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1074,5350,5609,4678.0,931.0,1,WH-GUN
2022-09-01,2022,9,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1074,1773,1763,1452.0,311.0,2,WH-GUN
2022-09-01,2022,9,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1074,202,201,153.0,48.0,13,WH-GUN
2022-10-01,2022,10,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1074,5503,5520,5178.0,342.0,1,WH-GUN
2022-10-01,2022,10,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1074,1797,1963,1760.0,203.0,2,WH-GUN
2022-10-01,2022,10,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1074,201,184,,,13,WH-GUN
2022-11-01,2022,11,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1046,5572,5050,4242.0,808.0,1,WH-GUN
2022-11-01,2022,11,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1046,1798,1843,1561.0,282.0,2,WH-GUN
2022-11-01,2022,11,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1046,243,255,197.0,58.0,13,WH-GUN
2022-12-01,2022,12,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1072,5901,6313,6123.0,190.0,1,WH-GUN
2022-12-01,2022,12,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1072,1970,1876,1691.0,185.0,2,WH-GUN
2022-12-01,2022,12,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1072,197,198,172.0,26.0,13,WH-GUN
2023-01-01,2023,1,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1064,5788,5821,5887.0,0.0,1,WH-GUN
2023-01-01,2023,1,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1064,1940,2128,2050.0,78.0,2,WH-GUN
2023-01-01,2023,1,Guntur,Narasaraopet,FPS-GUN-NAR-01,Sugar,1064,205,197,160.0,37.0,13,WH-GUN
2023-02-01,2023,2,Guntur,Narasaraopet,FPS-GUN-NAR-01,Rice,1053,5533,5431,5077.0,354.0,1,WH-GUN
2023-02-01,2023,2,Guntur,Narasaraopet,FPS-GUN-NAR-01,Wheat,1053,1822,1708,1471.0,237.0,2,WH-GUN
